AGE,GENDER,DOMAIN,PhD,YEARSEXP,UNIVERSITY,UOC_POSITION,OTHER_POSITION,OTHERSTATUS,USERWIKI,PU1.DEV_STUD_SKILL,PU2.IMPRV_STUD_LEARN,PU3.USEFUL_FOR_TEACH,PEU1.USER_FRIENDLY,PEU2.EZ_FIND_INFO,PEU3.EZ_EDIT_INFO,ENJ1.STIMULATE_CERIOSITY,ENJ2.ENTERTAINING,Qu1.CONTENT_RELIABLE,Qu2.CONTENT_UPDATED,Qu3.CONTENT_COMPRESV,Qu4.CONTENT_LOWER_QUALITY,Qu5.CONTENT_EDIT_TRUST,Vis1.VIZ_IMPROV,Vis2.EZ_RECORD_CONTRIB,Vis3.USED_CITE_PAPER,Im1.POPULAR_COLLEAGUES,Im2.APPREC_EDU_SHARE,Im3.COLLEAGUES_USING,SA1.IMPT_SHARE_ACADEMIC,SA2.IMPT_SHARE_RESEARCH,SA3.IMPT_STUD_ONLINE_COL,Use1.USED_TO_TEACH_MTRIAL,Use2.USED_TO_DEV_ACTIV,Use3.REC_STUD_USE,Use4.REC_COLL_USE,Use5.AGGREE_STUD_USE,Pf1.CONTRIB_BLOG,Pf2.CONTRIB_SOCIAL_NET,Pf3.PUBLISH_ACAD_OPEN_PLAT,JR1.UNIV_PROMOTE_OPEN_COLLAB,JR2.UNIV_CONSIDER_OPEN_COLLAB,BI1.FUTURE_REC_USE_COLL_STUD,BI2.FUTURE_USE_TEACH,Inc1.HELPFUL_BEST_PRAC,Inc2.HELPFUL_GET_INST_COLL,Inc3.HELPFUL_GET_TRAIN,Inc4.HELPFUL_INSTITUTION_RECGN,Exp1.CONSULT_EXPERTISE,Exp2.CONSULT_ACAD_ISSUES,Exp3.CONSULT_PERSONAL_ISSUES,Exp4.CONTRIB_WIKI,Exp5.USING_WORK_WITH_STUD
36,Female,Others,Yes,12,UOC,Adjunct,Yes,Lecturer,No,1,1,1,5,5,5,5,5,3,5,3,5,3,1,1,1,1,3,3,5,5,5,1,1,1,1,3,1,1,3,1,1,1,1,5,1,5,5,1,1,5,1,1
39,Female,Others,Yes,12,UOC,Adjunct,Yes,Adjunct,No,1,3,3,5,3,,5,5,1,5,3,5,1,3,,1,1,5,3,5,5,5,1,1,1,1,5,1,1,1,5,5,3,3,5,5,3,3,1,3,5,1,1
34,Female,Sciences,No,5,UOC,Adjunct,No,,No,3,3,3,5,5,3,5,5,5,5,5,3,5,3,3,1,3,5,3,5,5,5,1,1,1,1,3,1,1,1,5,3,1,1,5,3,3,5,1,3,3,1,1
42,Female,Arts&Humanities,No,14,UOC,Adjunct,No,,No,5,5,5,5,5,3,5,5,5,5,5,1,5,,,1,3,5,,5,5,5,3,1,,,3,1,5,,5,,3,3,5,5,5,5,5,5,5,1,1
48,Female,Law&Politics,No,6,UOC,Adjunct,No,,No,3,1,3,5,5,1,3,3,5,5,3,3,1,3,1,1,1,1,3,5,5,5,3,3,1,1,5,1,1,1,3,5,3,3,5,1,1,1,5,5,5,1,1
42,Female,Law&Politics,No,3,UOC,Adjunct,No,,No,5,5,5,5,5,3,5,5,3,5,3,5,5,5,3,1,1,5,1,5,5,5,1,1,1,1,3,1,5,1,5,5,5,3,5,3,5,5,1,5,5,1,1
36,Female,Arts&Humanities,No,4,UOC,Adjunct,No,,No,3,3,3,3,3,3,3,3,,,,,,,,1,1,5,1,5,5,5,1,1,1,1,1,3,5,1,5,3,1,1,3,3,3,3,1,1,1,1,1
52,Female,Arts&Humanities,No,2,UOC,Adjunct,,,No,1,1,1,3,5,5,3,3,1,1,1,5,1,3,3,,1,5,5,5,5,5,1,1,1,1,3,5,5,5,5,5,1,3,5,5,5,5,1,3,3,3,5
28,Female,Engineering&Architecture,No,1,UOC,Adjunct,No,,No,3,3,3,5,5,5,5,5,3,3,3,3,3,3,5,3,5,5,5,5,5,5,3,3,1,5,5,3,5,1,5,5,3,3,5,3,3,5,3,3,3,3,1
56,Female,Others,No,8,UOC,Adjunct,Yes,Others,No,3,5,5,5,5,3,5,5,3,5,5,1,3,1,3,1,1,5,1,3,5,5,1,3,3,3,3,1,1,1,5,5,5,5,5,5,5,5,,1,5,1,1
37,Female,HealthSciences,No,8,UOC,Adjunct,No,,No,3,3,3,5,3,1,3,3,3,3,3,5,3,3,3,1,1,3,1,5,5,5,1,1,3,1,1,1,5,1,5,5,3,3,3,3,3,3,3,3,1,1,3
39,Female,Law&Politics,No,,UOC,Adjunct,No,,Yes,5,1,1,5,5,3,3,5,3,3,1,5,1,3,3,1,1,5,1,5,5,5,1,1,3,1,5,1,3,3,5,,1,1,5,5,5,5,1,3,5,1,1
45,Female,Others,No,15,UOC,Adjunct,Yes,Others,No,1,1,1,5,5,5,3,3,3,3,5,3,1,1,1,1,1,1,1,5,5,5,1,1,1,1,3,1,3,1,5,5,3,3,5,5,5,5,1,3,1,1,1
31,Female,Law&Politics,No,4,UOC,Adjunct,No,,No,3,5,5,5,5,1,5,5,3,5,3,3,1,1,1,1,1,3,5,5,5,5,1,1,5,5,1,1,5,5,5,1,3,3,,,,,5,5,5,1,1
36,Female,Others,No,10,UOC,Adjunct,Yes,Adjunct,No,1,1,1,5,5,1,1,3,5,5,1,5,5,,,1,1,1,1,5,3,3,1,1,1,1,1,1,3,3,5,,1,1,5,5,5,5,1,3,5,1,1
55,Female,Arts&Humanities,No,15,UOC,Adjunct,No,,No,3,5,3,5,5,5,5,5,3,3,3,3,3,3,3,3,1,3,3,5,5,5,3,3,3,3,5,1,1,1,5,5,3,5,5,3,5,3,3,5,5,1,5
45,Female,Arts&Humanities,No,3,UOC,Adjunct,No,,No,1,1,1,5,5,5,5,5,1,1,5,1,1,1,5,1,1,5,3,5,5,5,1,,1,1,1,5,5,1,5,3,1,1,5,5,5,5,1,1,1,1,5
48,Female,Others,Yes,23,UOC,Adjunct,Yes,Associate,No,1,3,1,5,5,3,1,3,5,5,5,5,1,1,3,1,1,5,1,5,5,5,1,1,1,1,1,1,1,1,1,1,3,1,1,5,5,5,1,3,5,1,1
38,Female,Others,Yes,12,UOC,Adjunct,Yes,Lecturer,No,5,5,3,5,1,5,1,5,1,5,1,1,1,5,5,1,1,5,1,5,5,5,1,1,1,1,5,1,3,1,3,5,5,3,5,5,5,5,1,5,5,1,1
32,Female,Arts&Humanities,No,6,UOC,Adjunct,Yes,Lecturer,No,5,5,5,5,5,,3,5,5,5,5,1,3,5,3,3,1,1,,5,5,5,3,3,5,3,5,1,5,5,1,1,3,5,5,5,5,5,5,5,5,1,5
30,Female,Arts&Humanities,Yes,4,UOC,Adjunct,No,,No,3,3,5,5,1,5,5,5,3,3,3,5,3,3,3,1,1,1,5,5,5,5,3,1,1,1,3,1,3,1,5,3,5,5,5,5,5,5,3,5,5,1,1
28,Female,Arts&Humanities,No,2,UOC,Adjunct,No,,No,3,3,3,5,5,5,5,5,3,5,3,3,3,3,3,1,1,3,1,3,3,3,1,1,1,1,1,3,1,1,,,,,,,,,3,5,5,1,1
33,Female,Others,No,6,UOC,Adjunct,No,,Yes,3,5,3,5,5,5,5,5,3,3,1,5,3,3,5,5,5,5,5,5,5,5,3,1,3,3,5,5,3,3,3,3,3,3,5,5,5,5,3,5,5,3,1
39,Female,Others,No,1,UOC,Adjunct,No,,Yes,5,5,5,5,5,5,3,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,3,5
32,Female,Arts&Humanities,No,6,UOC,Adjunct,No,,No,1,3,5,5,3,3,5,5,1,3,1,1,1,1,3,1,1,1,1,5,5,5,1,1,1,1,5,1,1,1,3,3,1,3,5,1,1,5,5,5,5,1,1
50,Female,Arts&Humanities,Yes,27,UOC,Adjunct,Yes,Associate,No,1,1,3,5,5,3,5,5,5,5,3,5,3,1,5,1,1,1,1,5,5,5,1,1,1,1,1,1,5,1,5,3,1,1,5,5,5,5,,1,5,1,1
38,Female,HealthSciences,No,7,UOC,Adjunct,No,,No,5,5,5,5,5,3,3,5,3,5,5,3,3,5,5,1,3,1,3,5,5,5,1,5,3,3,5,5,5,3,5,5,5,5,5,1,5,3,3,5,1,1,5
42,Female,Engineering&Architecture,Yes,20,UOC,Adjunct,Yes,Associate,No,1,1,3,5,5,3,3,3,1,3,1,3,1,1,3,1,1,3,1,5,3,5,1,1,1,1,3,1,3,1,3,1,1,1,3,3,3,3,1,3,1,1,1
50,Female,Arts&Humanities,Yes,11,UOC,Adjunct,No,,No,1,1,1,5,5,,5,5,1,1,1,1,1,,,1,1,,,5,5,5,1,1,1,1,1,1,5,5,3,3,1,,5,5,5,5,1,1,,1,1
36,Female,Others,No,3,UOC,Adjunct,No,,Yes,5,3,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5,3,3,5,5,5,5,1
42,Female,Law&Politics,Yes,15,UOC,Adjunct,Yes,Adjunct,No,3,3,3,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
35,Female,Others,No,4,UOC,Adjunct,Yes,Others,No,5,5,5,5,5,1,5,5,5,3,3,5,3,,,1,3,3,5,5,3,5,1,1,3,3,5,,3,1,5,5,5,5,5,5,5,3,5,5,5,1,1
42,Female,Others,Yes,4,UOC,Adjunct,No,,No,1,1,3,5,5,3,3,1,3,5,3,3,3,3,3,1,1,1,3,5,5,5,1,1,1,1,,1,3,1,5,3,3,1,5,5,5,5,3,3,5,1,5
33,Female,Others,No,4,UOC,Adjunct,No,,No,3,1,3,5,5,5,5,5,3,3,3,1,1,1,3,1,1,3,1,5,5,5,1,1,1,1,3,5,5,1,5,5,1,1,5,1,1,5,1,5,5,1,1
31,Female,Law&Politics,No,4,UOC,Adjunct,Yes,Adjunct,No,1,3,1,3,3,3,5,5,1,3,1,5,1,3,3,1,1,1,1,5,5,5,1,1,1,1,1,1,3,3,5,5,5,3,3,5,5,3,1,1,5,1,1
38,Female,Arts&Humanities,No,1,UOC,Adjunct,No,,No,5,1,3,3,5,3,5,5,3,5,1,3,3,,,1,1,5,5,5,5,5,1,1,1,3,5,1,1,1,5,5,3,3,5,5,5,5,5,5,5,1,5
41,Female,Arts&Humanities,Yes,18,UOC,Adjunct,Yes,Associate,No,1,3,3,5,1,,5,3,1,1,1,1,,3,,1,1,5,,5,5,5,1,1,1,1,3,3,3,1,,,,,,,,,1,1,1,3,1
31,Female,HealthSciences,No,7,UOC,Adjunct,Yes,Others,No,3,5,3,5,5,1,5,5,3,3,1,1,,1,3,1,1,1,1,5,5,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,1,1
32,Female,Law&Politics,Yes,8,UOC,Adjunct,Yes,Instructor,No,3,1,3,5,5,3,5,5,3,3,3,5,3,1,3,1,1,3,3,5,5,3,1,1,1,1,1,1,3,1,3,1,1,1,5,3,5,3,3,5,5,1,1
46,Female,Arts&Humanities,No,5,UOC,Adjunct,No,,No,1,1,1,5,5,3,1,5,3,3,1,5,3,1,3,1,1,1,1,5,5,5,1,1,1,1,3,1,3,1,1,1,3,3,1,1,1,1,1,3,3,1,1
41,Female,Others,Yes,14,UOC,Adjunct,Yes,Others,No,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
31,Female,Arts&Humanities,No,4,UOC,Adjunct,No,,Yes,1,1,3,5,5,3,3,5,3,5,3,5,3,3,3,1,3,5,3,3,3,3,1,1,1,1,3,1,1,1,1,1,1,1,3,3,3,3,1,1,5,1,1
35,Female,Law&Politics,Yes,8,UOC,Adjunct,Yes,Lecturer,No,3,1,3,5,3,1,5,5,3,3,3,3,5,3,1,1,1,1,1,5,5,5,1,1,1,3,1,3,1,3,1,3,1,3,5,1,1,5,5,5,5,1,5
44,Female,Law&Politics,Yes,20,UOC,Adjunct,Yes,Assistant,No,5,1,3,5,5,5,5,5,1,3,3,1,1,1,1,1,1,1,1,1,3,5,1,1,1,1,1,3,1,1,1,1,1,1,3,3,3,3,1,3,1,1,1
39,Female,Law&Politics,No,16,UOC,Adjunct,No,,No,1,3,1,5,5,,5,5,3,3,1,5,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,3,1,3,3,5,3,5,5,1,1,1,1,1
32,Female,Others,No,7,UOC,Adjunct,No,,No,1,3,5,5,5,3,5,5,5,5,5,1,5,3,3,1,1,1,3,5,5,5,3,1,3,1,3,1,3,1,1,1,1,1,5,5,5,5,5,5,5,1,1
52,Female,Arts&Humanities,No,9,UOC,Adjunct,No,,No,3,5,5,5,5,5,5,5,5,,3,3,1,5,5,5,1,1,3,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5
48,Female,Others,No,5,UOC,Adjunct,No,,No,3,3,3,5,5,5,5,5,5,5,3,3,3,1,3,1,1,1,1,3,5,5,3,1,1,1,5,1,1,1,5,5,3,3,5,5,5,5,3,3,3,1,5
31,Female,HealthSciences,Yes,4,UOC,Adjunct,No,,No,3,1,3,5,5,3,3,5,3,5,3,5,3,3,3,1,1,5,3,5,5,5,1,1,1,1,3,1,1,1,3,5,3,1,5,3,5,3,1,1,1,1,1
34,Female,Arts&Humanities,Yes,6,UOC,Adjunct,No,,No,3,1,5,5,5,5,5,5,3,5,3,5,3,3,3,1,1,1,1,5,5,5,3,1,1,1,3,1,3,1,1,1,3,3,5,5,5,5,5,5,5,1,1
46,Female,Arts&Humanities,No,4,UOC,Adjunct,No,,Yes,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,5,3,5,3,5,5,3,3,1,3,5,5,5,5,3,3,5,3,5,3,5,3,5
39,Female,Others,Yes,14,UOC,Adjunct,Yes,Associate,No,1,1,1,5,5,5,5,5,1,5,1,5,1,5,5,1,1,1,1,5,1,5,1,1,1,1,1,1,5,5,3,1,1,3,5,5,5,5,1,5,5,1,1
30,Female,HealthSciences,No,3,UOC,Adjunct,Yes,Others,Yes,5,3,5,5,5,5,5,5,5,5,5,1,5,,5,3,3,5,5,5,5,5,5,5,5,5,5,1,5,3,5,,5,5,5,5,,5,5,5,5,3,5
36,Female,Others,Yes,13,UOC,Adjunct,Yes,Others,No,3,3,5,5,5,,3,5,5,5,3,,,,,1,3,5,1,5,5,5,3,1,3,3,1,1,1,1,3,3,3,3,5,5,5,5,5,5,5,1,1
45,Female,HealthSciences,Yes,4,UOC,Adjunct,No,,No,3,3,3,5,1,1,5,5,3,1,1,3,1,3,3,3,3,3,3,5,5,5,3,3,3,3,5,3,1,3,3,3,3,3,5,5,5,5,5,5,5,3,3
33,Female,Others,No,1,UOC,Adjunct,No,,No,5,3,5,5,5,3,3,5,5,5,3,5,3,5,3,5,5,5,1,5,5,5,3,1,5,5,3,3,5,3,5,5,5,5,5,5,5,5,5,5,5,1,5
44,Female,Others,No,5,UOC,Adjunct,Yes,Adjunct,No,1,1,1,5,5,5,5,5,3,3,3,5,1,3,3,1,1,5,3,5,5,5,1,1,3,3,3,1,5,5,3,3,3,,5,5,5,5,3,3,5,1,3
40,Female,Others,No,4,UOC,Adjunct,Yes,Others,No,5,3,3,5,5,5,5,5,5,5,5,3,5,5,3,5,3,5,5,5,5,5,5,3,1,1,5,1,5,5,5,5,5,5,5,3,5,5,5,5,5,1,1
43,Female,Arts&Humanities,No,5,UOC,Adjunct,No,,Yes,,,1,5,5,,1,,1,1,1,5,,,,1,,5,,5,5,5,1,1,1,,1,1,1,1,5,5,1,1,,,,5,1,1,1,1,5
31,Female,Others,Yes,5,UOC,Adjunct,Yes,Others,No,5,5,5,5,5,5,5,5,3,5,3,3,3,5,5,1,3,5,5,5,5,5,1,5,3,3,3,1,1,3,3,3,3,3,5,5,5,5,3,3,5,1,5
33,Female,Arts&Humanities,Yes,4,UOC,Adjunct,Yes,Others,No,1,5,5,5,5,3,5,5,5,3,5,1,3,3,5,1,1,5,1,5,5,5,1,5,3,1,5,3,1,3,5,5,3,5,5,3,3,3,3,5,5,1,5
38,Female,Arts&Humanities,No,4,UOC,Adjunct,No,,No,5,5,5,3,5,3,5,5,5,5,5,1,5,5,5,1,3,3,5,3,1,1,1,1,1,1,5,1,1,5,1,1,5,5,5,1,1,1,1,1,5,1,1
43,Female,Law&Politics,Yes,17,UOC,Adjunct,Yes,Associate,No,3,3,3,5,3,,3,5,3,3,3,3,,,,1,,,,,5,5,1,1,1,1,,1,1,1,,,,,,,,,1,5,5,1,
31,Female,Sciences,No,3,UOC,Adjunct,No,,No,1,1,3,5,5,3,5,5,3,3,1,5,3,3,3,5,3,5,3,5,5,5,1,1,3,3,3,1,3,1,5,5,3,3,5,3,3,3,1,3,1,1,1
41,Female,Law&Politics,Yes,15,UOC,Adjunct,Yes,Associate,No,1,1,1,5,1,1,3,1,1,1,1,5,3,1,3,1,1,5,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,1,1,1,1,1
54,Female,Law&Politics,No,20,UOC,Adjunct,Yes,Associate,No,1,3,3,5,5,1,3,3,3,3,1,5,3,1,1,1,1,5,3,5,5,5,1,1,1,1,1,1,1,1,5,5,3,3,5,5,5,5,3,5,5,1,1
38,Female,Others,Yes,11,UOC,Adjunct,No,,No,1,1,1,5,3,1,1,5,1,1,1,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,,,1,1,1,3,3,3,1,5,5,1,1
52,Female,Arts&Humanities,No,5,UOC,Adjunct,Yes,Instructor,Yes,3,3,5,5,5,1,3,3,3,3,3,3,3,3,1,1,3,5,5,5,5,5,1,1,3,3,5,1,1,1,3,5,1,1,3,3,5,5,1,5,5,1,3
33,Female,Others,No,4,UOC,Adjunct,No,,No,1,1,1,3,3,3,3,3,3,3,1,5,3,1,1,1,1,3,3,5,5,5,1,1,1,1,3,3,5,5,1,1,3,3,3,3,3,3,3,3,1,1,3
35,Female,Others,No,1,UOC,Adjunct,Yes,Adjunct,No,3,3,3,5,,3,5,5,3,1,,5,3,3,3,1,3,5,3,5,3,5,1,1,1,3,1,5,5,3,3,3,3,3,3,3,3,3,1,5,5,1,1
40,Female,Law&Politics,No,5,UOC,Adjunct,No,,No,3,3,3,3,3,3,3,3,5,5,5,5,3,3,3,3,1,3,1,5,5,5,,5,3,1,,5,5,1,5,,3,3,3,3,3,3,5,5,5,5,5
48,Female,Arts&Humanities,No,4,UOC,Adjunct,No,,No,3,3,3,5,5,,3,5,3,5,3,5,3,3,,1,1,5,,5,5,5,1,1,3,3,3,1,3,3,5,,,,5,5,5,5,3,3,1,1,1
39,Female,HealthSciences,No,4,UOC,Adjunct,No,,No,3,3,3,5,5,3,3,5,1,5,3,3,3,1,3,3,3,3,3,3,3,3,1,1,3,3,3,1,3,1,5,5,1,3,5,5,5,5,1,1,1,1,5
49,Female,Arts&Humanities,No,3,UOC,Adjunct,No,,No,5,5,5,5,5,1,5,3,5,5,5,1,3,3,3,3,3,5,3,5,5,5,1,1,3,1,5,1,3,1,3,3,3,3,5,1,1,3,3,1,3,1,5
33,Female,Others,Yes,7,UOC,Adjunct,Yes,Others,No,3,1,1,5,5,5,5,1,1,1,1,5,3,1,1,1,1,1,1,5,5,5,1,1,1,1,1,5,5,3,1,1,1,1,3,1,1,5,1,1,1,1,3
35,Female,Others,No,4,UOC,Adjunct,No,,No,3,3,1,5,5,1,5,5,5,5,5,3,3,1,1,1,1,1,1,3,5,5,1,1,1,1,3,5,3,1,5,5,1,1,5,5,5,5,1,5,5,1,1
44,Female,Arts&Humanities,No,4,UOC,Adjunct,No,,No,5,5,5,5,5,3,5,5,5,5,3,3,3,3,3,3,5,5,3,5,5,5,3,1,3,3,5,3,3,3,5,3,3,3,3,3,5,3,5,5,5,1,3
45,Female,Arts&Humanities,No,20,UOC,Adjunct,Yes,Adjunct,No,3,3,3,5,5,3,5,5,5,5,5,,5,3,3,3,3,5,3,5,5,5,1,1,5,5,5,5,3,1,5,3,5,3,5,5,5,5,3,5,5,1,5
43,Female,Arts&Humanities,No,0,UOC,Adjunct,No,,No,1,1,3,3,,1,1,1,3,3,3,5,3,1,3,3,1,1,3,3,1,1,1,3,1,3,1,1,3,5,5,3,3,5,3,3,3,5,3,3,3,3,5
35,Female,Arts&Humanities,No,3,UOC,Adjunct,No,,Yes,1,,5,5,5,3,5,3,5,5,3,3,5,5,5,5,3,3,1,5,5,5,5,1,5,3,5,5,5,1,5,5,3,5,5,3,,5,5,5,5,5,1
29,Female,Others,No,1,UOC,Adjunct,No,,No,5,1,5,5,5,5,3,3,5,5,5,5,5,1,3,3,3,5,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1
35,Female,Others,No,4,UOC,Adjunct,Yes,Adjunct,No,5,5,5,5,,5,5,5,5,5,5,3,5,1,3,3,5,5,5,5,5,5,1,1,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,1,3
41,Female,Engineering&Architecture,No,3,UOC,Adjunct,No,,Yes,5,3,5,5,5,5,3,5,3,3,1,5,5,3,3,5,5,5,1,5,5,5,5,3,5,3,3,5,5,5,5,5,3,5,5,5,1,1,5,5,5,3,5
48,Female,Arts&Humanities,Yes,21,UOC,Adjunct,No,,No,1,1,1,3,3,5,5,5,1,1,3,5,3,3,3,1,1,3,1,5,5,5,1,1,3,1,1,5,5,5,5,5,3,3,3,5,3,5,3,3,1,1,5
35,Female,Others,No,2,UOC,Adjunct,No,,No,5,5,5,5,5,5,5,5,3,5,1,5,1,5,5,1,1,1,1,5,5,5,1,1,1,1,5,3,1,1,5,5,3,3,5,5,1,5,1,1,5,1,5
48,Female,Arts&Humanities,Yes,3,UOC,Adjunct,No,,No,3,3,5,3,3,1,1,1,3,3,1,3,3,3,1,3,3,3,1,3,3,3,3,5,3,1,3,1,1,1,5,,3,3,,3,5,3,3,5,5,1,1
37,Female,Arts&Humanities,No,6,UOC,Adjunct,Yes,Adjunct,No,3,3,3,5,5,,5,5,5,5,5,1,3,,,1,3,,,5,5,5,1,1,3,,5,1,1,1,5,,3,3,5,5,3,3,5,5,5,1,5
33,Female,Others,No,6,UOC,Adjunct,Yes,Others,Yes,3,5,5,5,5,5,3,5,1,3,1,3,1,3,5,1,1,5,5,5,5,5,1,1,3,5,3,1,1,5,3,5,3,1,5,5,1,5,1,5,5,3,3
36,Female,Law&Politics,No,11,UOC,Adjunct,Yes,Adjunct,No,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,1,3,5,3,3,3,3,1,1,1,1,3,1,1,1,3,1,1,1,3,3,5,5,1,1,1,1,1
40,Female,Law&Politics,No,10,UOC,Adjunct,No,,No,5,5,5,5,5,3,5,5,3,3,3,3,1,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5
31,Female,HealthSciences,Yes,7,UOC,Adjunct,No,,No,3,5,5,5,5,,5,5,5,5,5,3,5,,,1,3,5,3,5,5,5,3,1,3,5,3,1,5,1,5,5,5,3,3,3,5,5,3,5,5,1,1
53,Female,Others,No,3,UOC,Adjunct,No,,No,3,3,3,5,5,5,5,5,1,3,1,3,3,3,3,1,1,3,1,5,5,5,1,1,1,1,3,3,1,1,5,5,3,3,5,5,3,3,1,1,3,1,1
31,Female,HealthSciences,Yes,6,UOC,Adjunct,No,,No,1,1,3,5,5,3,1,1,3,3,1,3,3,3,3,1,1,1,1,1,5,5,1,1,1,1,1,1,5,3,5,5,1,1,3,1,3,5,3,3,3,1,3
38,Female,Arts&Humanities,No,15,UOC,Adjunct,Yes,Others,No,3,3,1,5,5,5,5,5,5,5,5,3,1,3,5,1,1,5,1,5,5,5,,,1,1,1,1,1,1,3,5,1,3,5,5,1,1,1,,,,5
33,Female,Sciences,Yes,10,UOC,Adjunct,No,,No,5,5,5,5,5,5,5,5,3,3,3,3,1,1,3,1,1,5,1,5,5,5,1,1,1,1,1,3,3,1,5,5,5,5,3,1,1,5,3,3,3,1,5
31,Female,Law&Politics,Yes,5,UOC,Adjunct,Yes,Instructor,No,3,3,3,3,3,3,5,5,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,1,3,1,1,3,3,3,,3,3,,1,,3,3,3,1
33,Female,HealthSciences,Yes,8,UOC,Adjunct,Yes,Instructor,No,1,3,3,5,5,3,3,5,5,5,5,5,5,3,5,3,3,5,3,5,3,5,1,1,1,1,5,1,5,1,5,3,3,3,5,3,3,5,3,5,5,1,3
45,Female,Sciences,No,3,UOC,Adjunct,No,,No,5,5,5,5,5,3,5,5,5,5,5,1,5,5,3,1,3,3,5,5,5,5,,,3,1,5,1,1,1,,,,,,,,,,,,,
34,Female,Others,Yes,6,UOC,Adjunct,No,,No,1,5,3,5,5,3,5,3,5,5,5,3,5,3,1,1,1,1,,5,5,5,1,1,3,3,3,3,5,3,5,,3,,5,,,,5,5,5,1,5
31,Female,Others,No,7,UOC,Adjunct,Yes,Adjunct,No,5,5,5,5,5,5,5,5,5,5,3,1,3,3,3,1,1,1,1,5,5,5,1,1,5,1,5,5,5,5,5,5,3,5,5,3,5,5,5,3,5,1,1
33,Female,Arts&Humanities,No,2,UOC,Adjunct,No,,No,1,1,1,5,5,,3,1,3,3,1,5,1,1,,1,3,1,1,3,1,1,1,1,1,1,5,1,3,1,5,5,1,1,5,3,5,5,5,3,5,1,3
47,Female,Arts&Humanities,No,15,UOC,Adjunct,No,,No,3,3,5,5,5,3,5,5,3,5,5,3,5,5,3,3,3,5,5,5,5,5,1,1,5,5,5,1,1,1,5,5,5,5,5,5,5,5,3,5,5,1,5
28,Female,HealthSciences,No,3,UOC,Adjunct,No,,Yes,5,5,3,3,5,5,5,3,3,3,3,5,5,5,5,5,3,3,3,5,5,5,5,5,3,3,,5,1,3,5,5,5,,5,5,5,5,5,5,1,5,3
37,Female,Arts&Humanities,No,2,UOC,Adjunct,No,,No,1,1,5,5,5,1,3,,5,5,5,,5,1,5,,1,5,3,3,5,5,1,1,1,1,,1,1,1,5,5,1,1,5,5,5,3,1,1,5,1,5
35,Female,Others,No,5,UOC,Adjunct,No,,No,5,5,5,5,5,3,5,5,3,5,3,5,5,3,3,3,5,3,3,5,5,5,3,3,5,5,3,1,5,1,5,5,5,5,5,3,3,3,3,3,1,1,3
47,Female,Others,No,3,UOC,Adjunct,Yes,Adjunct,No,3,1,3,5,5,3,1,3,3,3,1,1,3,3,3,1,1,5,3,5,5,5,1,1,1,1,3,1,1,3,3,1,1,1,3,3,1,1,1,3,3,1,3
35,Female,Arts&Humanities,No,2,UOC,Adjunct,No,,No,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3,5,5,3,3,5,5,5,3,1,5,5,5,5,5,3,3,3,5,5,5,5,3,3,5,5,5,1,5
44,Female,HealthSciences,No,15,UOC,Adjunct,No,,No,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,3,1,5,1,1,1,1,5,1,1,1,5,3,3,3,5,5,5,5,1,3,3,1,1
35,Female,Others,No,2,UOC,Adjunct,No,,No,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,1,1,3,3,5,5,5,1,1,3,3,5,5,5,3,3,3,3,5,5,3,3,,3,3,3,1,1
27,Female,Arts&Humanities,Yes,1,UOC,Adjunct,Yes,Adjunct,No,1,1,5,3,3,,1,3,1,1,1,1,1,1,3,1,1,5,5,5,3,3,1,1,1,3,3,1,1,5,3,1,1,1,1,1,3,3,5,5,5,1,1
54,Female,HealthSciences,No,2,UOC,Adjunct,No,,No,3,1,3,5,5,3,5,5,1,3,1,3,3,3,3,3,1,3,5,5,5,5,3,1,5,5,3,1,1,1,5,5,3,3,3,3,5,3,5,5,5,1,3
